FECHA,HORA,TEMP,HUM,PNM,DD,FF,NOMBRE
24092023,NA,14,97,1011,140,6,GUALEGUAYCHU AERO
24092023,NA,14,94,1012,140,9,GUALEGUAYCHU AERO
24092023,NA,15,91,1013,140,11,GUALEGUAYCHU AERO
24092023,NA,15,85,1014,110,19,GUALEGUAYCHU AERO
24092023,1,17,78,1013,110,13,GUALEGUAYCHU AERO
24092023,1,18,72,1013,140,13,GUALEGUAYCHU AERO
24092023,1,19,67,1014,110,11,GUALEGUAYCHU AERO
24092023,1,21,66,1013,110,15,GUALEGUAYCHU AERO
24092023,1,21,62,1013,110,13,GUALEGUAYCHU AERO
24092023,1,21,61,1012,110,17,GUALEGUAYCHU AERO
24092023,1,21,54,1013,110,11,GUALEGUAYCHU AERO
24092023,1,20,50,1013,110,11,GUALEGUAYCHU AERO
24092023,1,19,57,1013,110,11,GUALEGUAYCHU AERO
24092023,1,17,59,1014,140,11,GUALEGUAYCHU AERO
24092023,2,16,67,1014,110,13,GUALEGUAYCHU AERO
24092023,2,15,69,1014,140,17,GUALEGUAYCHU AERO
25092023,NA,11,77,1016,90,9,GUALEGUAYCHU AERO
25092023,NA,10,79,1016,90,6,GUALEGUAYCHU AERO
25092023,NA,11,65,1016,90,6,GUALEGUAYCHU AERO
25092023,NA,12,61,1016,90,19,GUALEGUAYCHU AERO
25092023,1,14,49,1016,90,22,GUALEGUAYCHU AERO
25092023,1,15,44,1016,70,15,GUALEGUAYCHU AERO
25092023,1,17,41,1015,70,22,GUALEGUAYCHU AERO
25092023,1,18,40,1015,90,15,GUALEGUAYCHU AERO
25092023,1,20,35,1014,70,9,GUALEGUAYCHU AERO
25092023,1,20,40,1012,90,9,GUALEGUAYCHU AERO
25092023,1,20,41,1011,90,13,GUALEGUAYCHU AERO
25092023,1,20,41,1010,90,20,GUALEGUAYCHU AERO
25092023,1,19,44,1010,90,17,GUALEGUAYCHU AERO
25092023,1,18,53,1011,70,7,GUALEGUAYCHU AERO
25092023,2,17,57,1011,70,11,GUALEGUAYCHU AERO
25092023,2,16,63,1011,70,7,GUALEGUAYCHU AERO
26092023,NA,11,83,1011,110,19,GUALEGUAYCHU AERO
26092023,NA,11,81,1012,110,15,GUALEGUAYCHU AERO
26092023,NA,11,80,1012,110,15,GUALEGUAYCHU AERO
26092023,NA,13,75,1012,110,19,GUALEGUAYCHU AERO
26092023,1,13,74,1013,110,15,GUALEGUAYCHU AERO
26092023,1,15,67,1013,110,19,GUALEGUAYCHU AERO
26092023,1,15,66,1014,110,19,GUALEGUAYCHU AERO
26092023,1,15,64,1014,110,15,GUALEGUAYCHU AERO
26092023,1,15,58,1014,110,19,GUALEGUAYCHU AERO
26092023,1,16,51,1014,110,15,GUALEGUAYCHU AERO
26092023,1,17,50,1014,110,22,GUALEGUAYCHU AERO
26092023,1,18,48,1015,140,15,GUALEGUAYCHU AERO
26092023,1,17,56,1015,140,15,GUALEGUAYCHU AERO
26092023,1,15,71,1016,140,11,GUALEGUAYCHU AERO
26092023,2,14,73,1017,160,9,GUALEGUAYCHU AERO
26092023,2,13,74,1018,160,15,GUALEGUAYCHU AERO
27092023,NA,5,100,1019,0,0,GUALEGUAYCHU AERO
27092023,NA,4,100,1019,0,0,GUALEGUAYCHU AERO
27092023,NA,6,97,1020,0,0,GUALEGUAYCHU AERO
27092023,NA,11,91,1020,270,4,GUALEGUAYCHU AERO
27092023,1,13,80,1020,230,6,GUALEGUAYCHU AERO
27092023,1,16,65,1021,230,11,GUALEGUAYCHU AERO
27092023,1,18,56,1021,180,9,GUALEGUAYCHU AERO
27092023,1,19,51,1020,180,9,GUALEGUAYCHU AERO
27092023,1,19,50,1021,180,7,GUALEGUAYCHU AERO
27092023,1,20,49,1019,140,9,GUALEGUAYCHU AERO
27092023,1,20,45,1018,90,9,GUALEGUAYCHU AERO
27092023,1,19,46,1018,70,9,GUALEGUAYCHU AERO
27092023,1,19,44,1018,70,7,GUALEGUAYCHU AERO
27092023,1,17,50,1018,70,4,GUALEGUAYCHU AERO
27092023,2,16,59,1018,70,6,GUALEGUAYCHU AERO
27092023,2,15,61,1018,90,7,GUALEGUAYCHU AERO
28092023,NA,8,92,1018,50,15,GUALEGUAYCHU AERO
28092023,NA,5,95,1019,50,7,GUALEGUAYCHU AERO
28092023,NA,9,86,1019,50,9,GUALEGUAYCHU AERO
28092023,NA,12,75,1020,50,15,GUALEGUAYCHU AERO
28092023,1,16,60,1020,20,28,GUALEGUAYCHU AERO
28092023,1,17,50,1020,50,28,GUALEGUAYCHU AERO
28092023,1,19,48,1019,20,28,GUALEGUAYCHU AERO
28092023,1,19,45,1019,70,24,GUALEGUAYCHU AERO
28092023,1,20,47,1018,50,17,GUALEGUAYCHU AERO
28092023,1,20,50,1017,50,22,GUALEGUAYCHU AERO
28092023,1,20,53,1017,50,19,GUALEGUAYCHU AERO
28092023,1,20,55,1016,50,15,GUALEGUAYCHU AERO
28092023,1,19,56,1017,50,15,GUALEGUAYCHU AERO
28092023,1,18,61,1017,50,7,GUALEGUAYCHU AERO
28092023,2,16,70,1017,70,7,GUALEGUAYCHU AERO
28092023,2,15,73,1018,90,6,GUALEGUAYCHU AERO
29092023,NA,6,95,1020,0,0,GUALEGUAYCHU AERO
29092023,NA,7,97,1020,0,0,GUALEGUAYCHU AERO
29092023,NA,12,91,1020,0,0,GUALEGUAYCHU AERO
29092023,NA,15,85,1021,90,6,GUALEGUAYCHU AERO
29092023,1,18,72,1021,180,11,GUALEGUAYCHU AERO
29092023,1,20,58,1021,180,15,GUALEGUAYCHU AERO
29092023,1,20,55,1021,160,15,GUALEGUAYCHU AERO
29092023,1,21,52,1021,200,22,GUALEGUAYCHU AERO
29092023,1,22,52,1020,180,19,GUALEGUAYCHU AERO
29092023,1,22,48,1019,180,19,GUALEGUAYCHU AERO
29092023,1,22,52,1019,160,11,GUALEGUAYCHU AERO
29092023,1,22,53,1019,160,4,GUALEGUAYCHU AERO
29092023,1,20,61,1019,160,6,GUALEGUAYCHU AERO
29092023,1,17,65,1020,160,11,GUALEGUAYCHU AERO
29092023,2,16,69,1020,160,11,GUALEGUAYCHU AERO
29092023,2,14,75,1021,160,6,GUALEGUAYCHU AERO
30092023,NA,7,100,1022,0,0,GUALEGUAYCHU AERO
30092023,NA,5,100,1022,0,0,GUALEGUAYCHU AERO
30092023,NA,7,100,1023,0,0,GUALEGUAYCHU AERO
30092023,NA,9,97,1024,0,0,GUALEGUAYCHU AERO
30092023,1,14,74,1023,180,15,GUALEGUAYCHU AERO
30092023,1,15,62,1023,180,11,GUALEGUAYCHU AERO
30092023,1,16,52,1022,180,11,GUALEGUAYCHU AERO
30092023,1,17,46,1022,180,9,GUALEGUAYCHU AERO
30092023,1,18,41,1021,180,6,GUALEGUAYCHU AERO
30092023,1,18,33,1019,180,19,GUALEGUAYCHU AERO
30092023,1,19,34,1019,180,15,GUALEGUAYCHU AERO
30092023,1,19,35,1018,180,9,GUALEGUAYCHU AERO
30092023,1,18,41,1018,180,13,GUALEGUAYCHU AERO
30092023,1,16,55,1018,110,7,GUALEGUAYCHU AERO
30092023,2,13,64,1018,140,6,GUALEGUAYCHU AERO
30092023,2,12,72,1018,110,6,GUALEGUAYCHU AERO
01102023,NA,2,88,1018,0,0,GUALEGUAYCHU AERO
01102023,NA,1,87,1018,0,0,GUALEGUAYCHU AERO
01102023,NA,7,83,1019,0,0,GUALEGUAYCHU AERO
01102023,NA,12,70,1019,360,7,GUALEGUAYCHU AERO
01102023,1,14,62,1020,360,6,GUALEGUAYCHU AERO
01102023,1,17,46,1019,340,4,GUALEGUAYCHU AERO
01102023,1,19,41,1018,50,7,GUALEGUAYCHU AERO
01102023,1,21,35,1017,50,7,GUALEGUAYCHU AERO
01102023,1,21,34,1016,50,7,GUALEGUAYCHU AERO
01102023,1,22,34,1015,90,6,GUALEGUAYCHU AERO
01102023,1,22,32,1014,110,6,GUALEGUAYCHU AERO
01102023,1,22,22,1014,110,4,GUALEGUAYCHU AERO
01102023,1,21,29,1014,140,6,GUALEGUAYCHU AERO
01102023,1,19,42,1014,140,4,GUALEGUAYCHU AERO
01102023,2,16,60,1014,110,6,GUALEGUAYCHU AERO
01102023,2,14,64,1014,110,4,GUALEGUAYCHU AERO
02102023,NA,8,88,1014,50,11,GUALEGUAYCHU AERO
02102023,NA,7,94,1014,90,7,GUALEGUAYCHU AERO
02102023,NA,10,85,1015,70,13,GUALEGUAYCHU AERO
02102023,NA,12,81,1015,50,11,GUALEGUAYCHU AERO
02102023,1,14,74,1014,90,19,GUALEGUAYCHU AERO
02102023,1,17,63,1014,50,13,GUALEGUAYCHU AERO
02102023,1,18,55,1014,50,19,GUALEGUAYCHU AERO
02102023,1,19,46,1013,50,19,GUALEGUAYCHU AERO
02102023,1,21,41,1012,50,15,GUALEGUAYCHU AERO
02102023,1,21,39,1010,50,19,GUALEGUAYCHU AERO
02102023,1,22,39,1009,50,22,GUALEGUAYCHU AERO
02102023,1,21,44,1009,70,13,GUALEGUAYCHU AERO
02102023,1,21,46,1009,50,15,GUALEGUAYCHU AERO
02102023,1,19,50,1009,70,9,GUALEGUAYCHU AERO
02102023,2,17,57,1009,70,15,GUALEGUAYCHU AERO
02102023,2,16,64,1009,90,9,GUALEGUAYCHU AERO
03102023,NA,9,82,1010,90,6,GUALEGUAYCHU AERO
03102023,NA,11,88,1009,70,11,GUALEGUAYCHU AERO
03102023,NA,13,81,1009,50,15,GUALEGUAYCHU AERO
03102023,NA,14,76,1010,50,19,GUALEGUAYCHU AERO
03102023,1,16,70,1009,50,15,GUALEGUAYCHU AERO
03102023,1,18,62,1009,70,11,GUALEGUAYCHU AERO
03102023,1,19,54,1008,70,19,GUALEGUAYCHU AERO
03102023,1,21,50,1008,70,15,GUALEGUAYCHU AERO
03102023,1,21,48,1007,90,11,GUALEGUAYCHU AERO
03102023,1,21,49,1006,90,11,GUALEGUAYCHU AERO
03102023,1,21,50,1006,90,11,GUALEGUAYCHU AERO
03102023,1,20,53,1007,90,9,GUALEGUAYCHU AERO
03102023,1,19,65,1012,270,26,GUALEGUAYCHU AERO
03102023,1,16,82,1006,180,19,GUALEGUAYCHU AERO
03102023,2,15,85,1006,140,13,GUALEGUAYCHU AERO
03102023,2,15,87,1009,160,15,GUALEGUAYCHU AERO
04102023,NA,11,95,1011,200,15,GUALEGUAYCHU AERO
04102023,NA,9,96,1012,230,11,GUALEGUAYCHU AERO
04102023,NA,11,94,1012,200,19,GUALEGUAYCHU AERO
04102023,NA,12,89,1012,180,22,GUALEGUAYCHU AERO
04102023,1,12,86,1013,180,19,GUALEGUAYCHU AERO
04102023,1,14,78,1013,200,15,GUALEGUAYCHU AERO
04102023,1,15,77,1013,200,22,GUALEGUAYCHU AERO
04102023,1,15,71,1013,200,30,GUALEGUAYCHU AERO
04102023,1,17,60,1012,200,24,GUALEGUAYCHU AERO
04102023,1,18,57,1011,200,22,GUALEGUAYCHU AERO
04102023,1,19,53,1011,200,24,GUALEGUAYCHU AERO
04102023,1,19,44,1011,200,20,GUALEGUAYCHU AERO
04102023,1,19,44,1011,200,17,GUALEGUAYCHU AERO
04102023,1,15,48,1011,200,13,GUALEGUAYCHU AERO
04102023,2,13,55,1012,180,9,GUALEGUAYCHU AERO
04102023,2,11,64,1012,180,9,GUALEGUAYCHU AERO
05102023,NA,5,85,1011,360,4,GUALEGUAYCHU AERO
05102023,NA,5,82,1011,340,4,GUALEGUAYCHU AERO
05102023,NA,8,81,1011,320,7,GUALEGUAYCHU AERO
05102023,NA,14,61,1011,340,7,GUALEGUAYCHU AERO
05102023,1,18,43,1011,320,22,GUALEGUAYCHU AERO
05102023,1,20,36,1010,290,15,GUALEGUAYCHU AERO
05102023,1,21,36,1009,290,15,GUALEGUAYCHU AERO
05102023,1,23,28,1008,320,19,GUALEGUAYCHU AERO
05102023,1,23,29,1007,320,19,GUALEGUAYCHU AERO
05102023,1,24,28,1006,340,19,GUALEGUAYCHU AERO
05102023,1,24,27,1006,320,26,GUALEGUAYCHU AERO
05102023,1,24,26,1006,340,19,GUALEGUAYCHU AERO
05102023,1,23,32,1006,340,22,GUALEGUAYCHU AERO
05102023,1,20,41,1006,360,11,GUALEGUAYCHU AERO
05102023,2,16,53,1006,360,11,GUALEGUAYCHU AERO
05102023,2,15,53,1007,360,11,GUALEGUAYCHU AERO
06102023,NA,10,77,1009,360,4,GUALEGUAYCHU AERO
06102023,NA,9,78,1009,360,6,GUALEGUAYCHU AERO
06102023,NA,12,73,1010,160,4,GUALEGUAYCHU AERO
06102023,NA,15,60,1011,340,6,GUALEGUAYCHU AERO
06102023,1,18,56,1011,140,4,GUALEGUAYCHU AERO
06102023,1,22,45,1011,340,4,GUALEGUAYCHU AERO
06102023,1,24,40,1011,0,0,GUALEGUAYCHU AERO
06102023,1,26,39,1010,180,11,GUALEGUAYCHU AERO
06102023,1,26,36,1009,110,6,GUALEGUAYCHU AERO
06102023,1,26,32,1009,140,15,GUALEGUAYCHU AERO
06102023,1,27,32,1008,180,17,GUALEGUAYCHU AERO
06102023,1,26,31,1009,180,13,GUALEGUAYCHU AERO
06102023,1,26,34,1010,140,6,GUALEGUAYCHU AERO
06102023,1,23,47,1011,180,4,GUALEGUAYCHU AERO
06102023,2,20,39,1012,180,19,GUALEGUAYCHU AERO
06102023,2,18,44,1013,180,22,GUALEGUAYCHU AERO
07102023,NA,9,85,1017,0,0,GUALEGUAYCHU AERO
07102023,NA,10,79,1018,0,0,GUALEGUAYCHU AERO
07102023,NA,14,70,1019,140,7,GUALEGUAYCHU AERO
07102023,NA,18,58,1020,140,9,GUALEGUAYCHU AERO
07102023,1,19,50,1020,90,13,GUALEGUAYCHU AERO
07102023,1,21,40,1020,90,9,GUALEGUAYCHU AERO
07102023,1,23,33,1020,110,9,GUALEGUAYCHU AERO
07102023,1,23,31,1019,110,11,GUALEGUAYCHU AERO
07102023,1,24,29,1018,140,4,GUALEGUAYCHU AERO
07102023,1,25,29,1018,140,13,GUALEGUAYCHU AERO
07102023,1,25,25,1017,140,7,GUALEGUAYCHU AERO
07102023,1,24,29,1017,90,9,GUALEGUAYCHU AERO
07102023,1,24,31,1017,90,11,GUALEGUAYCHU AERO
07102023,1,21,45,1018,90,6,GUALEGUAYCHU AERO
07102023,2,18,53,1018,90,4,GUALEGUAYCHU AERO
07102023,2,17,56,1018,90,7,GUALEGUAYCHU AERO
08102023,NA,10,75,1019,50,9,GUALEGUAYCHU AERO
08102023,NA,9,82,1019,50,6,GUALEGUAYCHU AERO
08102023,NA,12,74,1020,20,11,GUALEGUAYCHU AERO
08102023,NA,16,57,1019,360,19,GUALEGUAYCHU AERO
08102023,1,21,42,1019,340,22,GUALEGUAYCHU AERO
08102023,1,23,37,1018,360,19,GUALEGUAYCHU AERO
08102023,1,25,33,1017,340,13,GUALEGUAYCHU AERO
08102023,1,26,32,1017,360,9,GUALEGUAYCHU AERO
08102023,1,26,33,1016,360,13,GUALEGUAYCHU AERO
08102023,1,27,33,1015,50,13,GUALEGUAYCHU AERO
08102023,1,27,33,1014,20,9,GUALEGUAYCHU AERO
08102023,1,27,33,1014,50,11,GUALEGUAYCHU AERO
08102023,1,26,34,1014,50,13,GUALEGUAYCHU AERO
08102023,1,23,38,1014,50,11,GUALEGUAYCHU AERO
08102023,2,21,43,1014,50,13,GUALEGUAYCHU AERO
08102023,2,19,48,1015,50,11,GUALEGUAYCHU AERO
09102023,NA,11,74,1017,340,7,GUALEGUAYCHU AERO
09102023,NA,10,75,1017,320,9,GUALEGUAYCHU AERO
09102023,NA,14,64,1018,360,11,GUALEGUAYCHU AERO
09102023,NA,18,55,1018,320,15,GUALEGUAYCHU AERO
09102023,1,22,40,1018,320,19,GUALEGUAYCHU AERO
09102023,1,25,38,1017,320,22,GUALEGUAYCHU AERO
09102023,1,27,34,1016,340,19,GUALEGUAYCHU AERO
09102023,1,28,32,1015,360,22,GUALEGUAYCHU AERO
09102023,1,29,30,1015,340,19,GUALEGUAYCHU AERO
09102023,1,29,33,1014,360,19,GUALEGUAYCHU AERO
09102023,1,29,32,1013,360,22,GUALEGUAYCHU AERO
09102023,1,29,33,1012,20,26,GUALEGUAYCHU AERO
09102023,1,27,36,1012,360,26,GUALEGUAYCHU AERO
09102023,1,25,42,1012,20,15,GUALEGUAYCHU AERO
09102023,2,21,57,1013,360,11,GUALEGUAYCHU AERO
09102023,2,20,60,1013,360,11,GUALEGUAYCHU AERO
10102023,NA,11,88,1011,360,9,GUALEGUAYCHU AERO
10102023,NA,12,88,1011,20,7,GUALEGUAYCHU AERO
10102023,NA,16,77,1012,360,13,GUALEGUAYCHU AERO
10102023,NA,19,68,1012,360,19,GUALEGUAYCHU AERO
10102023,1,22,61,1011,360,31,GUALEGUAYCHU AERO
10102023,1,25,50,1010,360,33,GUALEGUAYCHU AERO
10102023,1,27,44,1010,360,37,GUALEGUAYCHU AERO
10102023,1,28,40,1009,360,37,GUALEGUAYCHU AERO
10102023,1,29,37,1008,360,33,GUALEGUAYCHU AERO
10102023,1,30,35,1006,360,31,GUALEGUAYCHU AERO
10102023,1,30,33,1005,360,28,GUALEGUAYCHU AERO
10102023,1,30,34,1005,360,28,GUALEGUAYCHU AERO
10102023,1,29,36,1005,340,19,GUALEGUAYCHU AERO
10102023,1,26,44,1005,360,11,GUALEGUAYCHU AERO
10102023,2,24,52,1005,50,13,GUALEGUAYCHU AERO
10102023,2,23,57,1005,50,19,GUALEGUAYCHU AERO
11102023,NA,16,98,1012,140,11,GUALEGUAYCHU AERO
11102023,NA,16,96,1012,140,7,GUALEGUAYCHU AERO
11102023,NA,14,96,1016,180,9,GUALEGUAYCHU AERO
11102023,NA,13,96,1016,140,28,GUALEGUAYCHU AERO
11102023,1,12,86,1016,180,11,GUALEGUAYCHU AERO
11102023,1,13,84,1017,180,13,GUALEGUAYCHU AERO
11102023,1,12,86,1017,140,28,GUALEGUAYCHU AERO
11102023,1,12,84,1017,90,13,GUALEGUAYCHU AERO
11102023,1,13,71,1018,140,9,GUALEGUAYCHU AERO
11102023,1,14,66,1018,140,17,GUALEGUAYCHU AERO
11102023,1,14,63,1018,140,17,GUALEGUAYCHU AERO
11102023,1,13,63,1020,140,13,GUALEGUAYCHU AERO
11102023,1,13,66,1020,140,15,GUALEGUAYCHU AERO
11102023,1,12,70,1021,160,6,GUALEGUAYCHU AERO
11102023,2,11,77,1022,0,0,GUALEGUAYCHU AERO
11102023,2,10,79,1023,0,0,GUALEGUAYCHU AERO
12102023,NA,4,87,1023,140,4,GUALEGUAYCHU AERO
12102023,NA,2,93,1023,360,4,GUALEGUAYCHU AERO
12102023,NA,6,57,1024,180,4,GUALEGUAYCHU AERO
12102023,NA,11,58,1024,140,11,GUALEGUAYCHU AERO
12102023,1,12,56,1024,140,6,GUALEGUAYCHU AERO
12102023,1,13,54,1024,90,19,GUALEGUAYCHU AERO
12102023,1,14,54,1024,180,13,GUALEGUAYCHU AERO
12102023,1,14,54,1024,140,9,GUALEGUAYCHU AERO
12102023,1,15,48,1022,140,7,GUALEGUAYCHU AERO
12102023,1,16,52,1022,180,17,GUALEGUAYCHU AERO
12102023,1,16,54,1021,180,11,GUALEGUAYCHU AERO
12102023,1,16,52,1021,180,9,GUALEGUAYCHU AERO
12102023,1,15,57,1022,180,13,GUALEGUAYCHU AERO
12102023,1,13,66,1022,180,6,GUALEGUAYCHU AERO
12102023,2,10,78,1022,140,4,GUALEGUAYCHU AERO
12102023,2,9,81,1023,140,4,GUALEGUAYCHU AERO
13102023,NA,4,95,1025,360,4,GUALEGUAYCHU AERO
13102023,NA,3,99,1025,360,4,GUALEGUAYCHU AERO
13102023,NA,8,85,1026,20,9,GUALEGUAYCHU AERO
13102023,NA,10,70,1026,360,15,GUALEGUAYCHU AERO
13102023,1,13,61,1026,340,11,GUALEGUAYCHU AERO
13102023,1,15,53,1026,360,11,GUALEGUAYCHU AERO
13102023,1,17,46,1025,50,11,GUALEGUAYCHU AERO
13102023,1,18,32,1024,50,11,GUALEGUAYCHU AERO
13102023,1,18,44,1023,50,9,GUALEGUAYCHU AERO
13102023,1,19,37,1022,90,9,GUALEGUAYCHU AERO
13102023,1,19,41,1021,90,15,GUALEGUAYCHU AERO
13102023,1,19,38,1020,90,11,GUALEGUAYCHU AERO
13102023,1,19,41,1020,90,7,GUALEGUAYCHU AERO
13102023,1,17,45,1021,90,6,GUALEGUAYCHU AERO
13102023,2,15,50,1021,70,9,GUALEGUAYCHU AERO
13102023,2,15,53,1021,90,15,GUALEGUAYCHU AERO
14102023,NA,10,80,1021,90,7,GUALEGUAYCHU AERO
14102023,NA,10,80,1021,50,13,GUALEGUAYCHU AERO
14102023,NA,13,75,1022,360,19,GUALEGUAYCHU AERO
14102023,NA,15,71,1022,360,13,GUALEGUAYCHU AERO
14102023,1,17,64,1022,360,19,GUALEGUAYCHU AERO
14102023,1,19,56,1022,360,15,GUALEGUAYCHU AERO
14102023,1,20,59,1021,360,15,GUALEGUAYCHU AERO
14102023,1,20,46,1021,360,19,GUALEGUAYCHU AERO
14102023,1,21,40,1021,360,13,GUALEGUAYCHU AERO
14102023,1,22,42,1019,90,9,GUALEGUAYCHU AERO
14102023,1,22,40,1019,90,7,GUALEGUAYCHU AERO
14102023,1,22,40,1019,90,7,GUALEGUAYCHU AERO
14102023,1,21,38,1017,90,15,GUALEGUAYCHU AERO
14102023,1,20,43,1017,90,6,GUALEGUAYCHU AERO
14102023,2,19,42,1018,90,15,GUALEGUAYCHU AERO
14102023,2,19,41,1018,90,15,GUALEGUAYCHU AERO
15102023,NA,12,92,1018,50,9,GUALEGUAYCHU AERO
15102023,NA,12,91,1018,50,11,GUALEGUAYCHU AERO
15102023,NA,13,86,1018,50,17,GUALEGUAYCHU AERO
15102023,NA,16,75,1018,50,15,GUALEGUAYCHU AERO
15102023,1,19,67,1018,50,17,GUALEGUAYCHU AERO
15102023,1,21,61,1017,50,15,GUALEGUAYCHU AERO
15102023,1,22,58,1017,50,15,GUALEGUAYCHU AERO
15102023,1,24,49,1015,70,24,GUALEGUAYCHU AERO
15102023,1,25,47,1014,50,15,GUALEGUAYCHU AERO
15102023,1,25,42,1013,50,15,GUALEGUAYCHU AERO
15102023,1,26,43,1012,50,11,GUALEGUAYCHU AERO
15102023,1,25,44,1011,50,22,GUALEGUAYCHU AERO
15102023,1,25,47,1011,70,17,GUALEGUAYCHU AERO
15102023,1,24,55,1010,70,15,GUALEGUAYCHU AERO
15102023,2,23,64,1010,70,13,GUALEGUAYCHU AERO
15102023,2,22,69,1010,70,9,GUALEGUAYCHU AERO
16102023,NA,17,92,1008,90,7,GUALEGUAYCHU AERO
16102023,NA,18,88,1008,90,7,GUALEGUAYCHU AERO
16102023,NA,19,85,1008,50,13,GUALEGUAYCHU AERO
16102023,NA,21,79,1008,50,6,GUALEGUAYCHU AERO
16102023,1,24,72,1008,90,4,GUALEGUAYCHU AERO
16102023,1,26,68,1008,180,9,GUALEGUAYCHU AERO
16102023,1,28,60,1008,90,4,GUALEGUAYCHU AERO
16102023,1,29,51,1007,90,9,GUALEGUAYCHU AERO
16102023,1,29,49,1007,140,15,GUALEGUAYCHU AERO
16102023,1,29,51,1007,180,11,GUALEGUAYCHU AERO
16102023,1,28,55,1007,140,15,GUALEGUAYCHU AERO
16102023,1,27,57,1007,140,19,GUALEGUAYCHU AERO
16102023,1,26,59,1007,90,9,GUALEGUAYCHU AERO
16102023,1,24,65,1007,90,9,GUALEGUAYCHU AERO
16102023,2,22,65,1006,140,4,GUALEGUAYCHU AERO
16102023,2,22,65,1006,140,9,GUALEGUAYCHU AERO
17102023,NA,15,85,1016,140,19,GUALEGUAYCHU AERO
17102023,NA,14,86,1016,140,15,GUALEGUAYCHU AERO
17102023,NA,15,73,1017,140,15,GUALEGUAYCHU AERO
17102023,NA,16,64,1020,110,15,GUALEGUAYCHU AERO
17102023,1,16,61,1020,140,11,GUALEGUAYCHU AERO
17102023,1,17,59,1020,140,15,GUALEGUAYCHU AERO
17102023,1,18,51,1021,160,15,GUALEGUAYCHU AERO
17102023,1,19,51,1020,140,19,GUALEGUAYCHU AERO
17102023,1,20,49,1020,140,19,GUALEGUAYCHU AERO
17102023,1,20,46,1020,180,19,GUALEGUAYCHU AERO
17102023,1,20,47,1020,180,15,GUALEGUAYCHU AERO
17102023,1,19,48,1020,160,11,GUALEGUAYCHU AERO
17102023,1,18,44,1020,140,11,GUALEGUAYCHU AERO
17102023,1,16,47,1021,140,11,GUALEGUAYCHU AERO
17102023,2,14,55,1021,140,7,GUALEGUAYCHU AERO
17102023,2,13,57,1022,110,11,GUALEGUAYCHU AERO
18102023,NA,7,86,1023,110,7,GUALEGUAYCHU AERO
18102023,NA,8,84,1023,90,15,GUALEGUAYCHU AERO
18102023,NA,10,76,1023,50,13,GUALEGUAYCHU AERO
18102023,NA,11,66,1023,50,19,GUALEGUAYCHU AERO
18102023,1,14,58,1023,50,19,GUALEGUAYCHU AERO
18102023,1,16,51,1022,90,17,GUALEGUAYCHU AERO
18102023,1,18,44,1022,50,24,GUALEGUAYCHU AERO
18102023,1,19,39,1020,50,24,GUALEGUAYCHU AERO
18102023,1,20,37,1020,50,28,GUALEGUAYCHU AERO
18102023,1,21,35,1019,50,15,GUALEGUAYCHU AERO
18102023,1,22,33,1018,90,19,GUALEGUAYCHU AERO
18102023,1,21,31,1018,50,19,GUALEGUAYCHU AERO
18102023,1,21,35,1018,50,22,GUALEGUAYCHU AERO
18102023,1,20,38,1018,50,13,GUALEGUAYCHU AERO
18102023,2,18,45,1018,50,11,GUALEGUAYCHU AERO
18102023,2,18,47,1018,90,9,GUALEGUAYCHU AERO
19102023,NA,13,82,1020,140,6,GUALEGUAYCHU AERO
19102023,NA,13,82,1020,70,6,GUALEGUAYCHU AERO
19102023,NA,13,80,1020,90,13,GUALEGUAYCHU AERO
19102023,NA,14,82,1021,50,11,GUALEGUAYCHU AERO
19102023,1,16,72,1021,50,11,GUALEGUAYCHU AERO
19102023,1,17,71,1020,70,13,GUALEGUAYCHU AERO
19102023,1,18,65,1020,90,9,GUALEGUAYCHU AERO
19102023,1,21,56,1020,90,19,GUALEGUAYCHU AERO
19102023,1,22,53,1018,90,19,GUALEGUAYCHU AERO
19102023,1,23,49,1018,360,7,GUALEGUAYCHU AERO
19102023,1,24,48,1016,90,6,GUALEGUAYCHU AERO
19102023,1,24,45,1016,360,11,GUALEGUAYCHU AERO
19102023,1,24,43,1016,90,11,GUALEGUAYCHU AERO
19102023,1,22,56,1016,90,6,GUALEGUAYCHU AERO
19102023,2,20,55,1016,90,4,GUALEGUAYCHU AERO
19102023,2,20,51,1015,90,4,GUALEGUAYCHU AERO
20102023,NA,14,87,1017,70,7,GUALEGUAYCHU AERO
20102023,NA,14,85,1017,70,19,GUALEGUAYCHU AERO
20102023,NA,16,76,1018,50,11,GUALEGUAYCHU AERO
20102023,NA,18,73,1018,50,11,GUALEGUAYCHU AERO
20102023,1,21,65,1018,50,11,GUALEGUAYCHU AERO
20102023,1,23,62,1017,50,15,GUALEGUAYCHU AERO
20102023,1,25,59,1016,90,11,GUALEGUAYCHU AERO
20102023,1,25,56,1015,50,19,GUALEGUAYCHU AERO
20102023,1,26,53,1015,50,19,GUALEGUAYCHU AERO
20102023,1,27,52,1014,20,15,GUALEGUAYCHU AERO
20102023,1,26,53,1013,50,19,GUALEGUAYCHU AERO
20102023,1,27,53,1013,50,22,GUALEGUAYCHU AERO
20102023,1,26,57,1013,20,22,GUALEGUAYCHU AERO
20102023,1,24,61,1013,20,11,GUALEGUAYCHU AERO
20102023,2,22,68,1014,20,11,GUALEGUAYCHU AERO
20102023,2,21,72,1015,20,9,GUALEGUAYCHU AERO
21102023,NA,19,83,1014,70,13,GUALEGUAYCHU AERO
